id,label
13127,Comércio eletrônico
13128,Comércio exterior
13129,Comércio habitual
13130,Comércio irregular
13131,Comércio marítimo
13132,Concedente
13133,Concedente (concessão comercial)
13134,Concepção
13135,Concessionária
13136,Concessionária de veículos
13137,Concessionário (concessão comercial)
13138,Concessão
13139,Concessão comercial
13140,Concessão de direito real de uso
13141,Concessão de obra pública
13142,Concessão de serviço público
13143,Concessão de uso
13144,Concessão mútua
13145,Conciliador
13146,Conciliação
13147,Conclusão de curso superior
13148,Concordata
13149,Concordata preventiva
13150,Concordata suspensiva
13151,Concordatário
13152,Concorrente
13153,Concorrência desleal
13154,Concorrência parasitária
13155,Concorrência pública
13156,Concubina
13157,Concubinato
13158,Concubino
13159,Concurso
13160,Concurso (licitação)
13161,Concurso de agentes
13162,Concurso de circunstâncias
13163,Concurso de credores
13164,Concurso de crimes
13165,Concurso de preferência
13166,Concurso de prognóstico
13167,Concurso de provas e títulos
13168,Concurso eventual
13169,Concurso formal
13170,Concurso material
13171,Concurso necessário
13172,Concurso público
13173,Concurso público anterior
13174,Concurso universal
13175,Concussão
13176,Condecoração
13177,Condenado
13178,Condenado primário
13179,Condenado reincidente
13180,Condenação
13181,Condenação anterior
13182,Condenação criminal
13183,Condenação direta
13184,Condenação judicial
13185,Condenação posterior
13186,Condenação solidária
13187,Condescendência criminosa
13188,Condicionamento
13189,Condicionamento de venda de mercadoria ao seu transporte
13190,Condicionamento de venda de mercadoria à prestação de serviço
13191,Condição
13192,Condição da ação
13193,Condição de procedibilidade
13194,Condição econômica
13195,Condição objetiva de punibilidade
13196,Condição resolutiva
13197,Condição suspensiva
13198,Condições pessoais
13199,Condomínio
13200,Condomínio fechado
13201,Condomínio irregular
13202,Condomínio regular
13203,Conduta
13204,Conduta ardilosa
13205,Conduta atípica
13206,Conduta comissiva
13207,Conduta desonrosa
13208,Conduta inconveniente
13209,Conduta omissiva
13210,Conduta social
13211,Conduta típica
13212,Condutor
13213,Condução
13214,Condução coercitiva
13215,Condômino
13216,Conexão
13217,Conexão probatória
13218,Conexão temporal
13219,Confederação (direito civil e comercial)
13220,Confederação dos trabalhadores na agricultura (contag)
13221,Confederação nacional da agricultura (cna)
13222,Confederação nacional dos estabelecimentos de ensino (confenen)
13223,Confederação sindical
13224,Conferência aduaneira
13225,Confinante
13226,Confirmação
13227,Confisco
13228,Confissão
13229,Confissão de dívida
13230,Confissão espontânea
13231,Confissão extrajudicial
13232,Confissão ficta
13233,Confissão judicial
13234,Confissão provocada
13235,Confissão religiosa
13236,Confitente
13237,Conflito agrário
13238,Conflito aparente de normas
13239,Conflito de atribuições
13240,Conflito de competência
13241,Conflito de interesses
13242,Conflito de jurisdição internacional
13243,Conflito negativo de competência
13244,Conflito positivo de competência
13245,Confrontação
13246,Confusão
13247,Confusão (direito civil)
13248,Congelamento
13249,Congelamento de preços
13250,Congelamento de salários
13251,Congresso nacional
13252,Conhecimento
13253,Conhecimento de depósito
13254,Conhecimento de transporte
13255,Conhecimento prévio
13256,Conhecimento prévio de impedimento
13257,Conjunto habitacional
13258,Conjunção carnal
13259,Conluio
13260,Conselheiro
13261,Conselho administrativo de defesa econômica (cade)
13262,Conselho administrativo de recursos fiscais (carf)
13263,Conselho brasileiro de oftalmologia (cbo)
13264,Conselho consultivo
13265,"Conselho coordenador do ensino, da pesquisa e da extensão (cocep)"
13266,Conselho curador
13267,Conselho da comunidade
13268,Conselho da justiça federal
13269,Conselho da magistratura
13270,Conselho da república
13271,Conselho de administração
13272,Conselho de arquitetura e urbanismo do brasil (cau/br)
13273,Conselho de arquitetura e urbanismo do distrito federal (cau/df)
13274,Conselho de contribuintes
13275,Conselho de defesa nacional
13276,Conselho de disciplina
13277,Conselho de fiscalização profissional
13278,Conselho de justificação
13279,Conselho de justiça
13280,Conselho de magistério
13281,Conselho de política aduaneira (cpa)
13282,Conselho de recursos
13283,Conselho de segurança (onu)
13284,Conselho de sentença
13285,Conselho deliberativo
13286,Conselho diretor
13287,Conselho estadual de educação
13288,Conselho estadual de política ambiental (copam)
13289,Conselho estadual de previdência social (ceps)
13290,Conselho federal
13291,Conselho federal de biblioteconomia (cfb)
13292,Conselho federal de corretores de imóveis (cofeci)
13293,Conselho federal de educação
13294,Conselho federal de enfermagem (cofen)
13295,Conselho federal de engenharia e agronomia (confea)
13296,Conselho federal de farmácia (cff)
13297,Conselho federal de fisioterapia e terapia ocupacional (coffito)
13298,Conselho federal de medicina (cfm)
13299,Conselho federal de medicina veterinária (cfmv)
13300,Conselho federal de odontologia (cfo)
13301,Conselho federal de psicologia (cfp)
13302,Conselho fiscal
13303,Conselho monetário nacional (cmn)
13304,Conselho municipal de previdência social (cmps)
13305,Conselho municipal dos direitos da criança e do adolescente
13306,Conselho nacional da magistratura
13307,Conselho nacional da seguridade social (cnss)
13308,Conselho nacional de assistência social (cnas)
13309,Conselho nacional de cinema (concine)
13310,Conselho nacional de desenvolvimento científico e tecnológico (cnpq)
13311,Conselho nacional de direito autoral (cnda)
13312,Conselho nacional de educação
13313,Conselho nacional de justiça (cnj)
13314,"Conselho nacional de metrologia, normatização e qualidade industrial (conmetro)"
13315,Conselho nacional de política agrícola (cnpa)
13316,Conselho nacional de política criminal e penitenciária
13317,Conselho nacional de política fazendária (confaz)
13318,Conselho nacional de previdência social (cnps)
13319,Conselho nacional de saúde
13320,Conselho nacional de seguros privados (cnsp)
13321,Conselho nacional de serviço social
13322,Conselho nacional de trânsito (contran)
13323,Conselho nacional de turismo
13324,Conselho nacional do meio ambiente (conama)
13325,Conselho nacional do petróleo (cnp)
13326,Conselho nacional dos direitos da criança e do adolescente (conanda)
13327,Conselho nacional dos direitos da pessoa com deficiência (conade)
13328,Conselho penitenciário
13329,Conselho regional
13330,Conselho regional de administração (cra)
13331,Conselho regional de contabilidade (crc)
13332,Conselho regional de corretores de imóveis (creci)
13333,Conselho regional de economia (corecon)
13334,Conselho regional de educação física
13335,Conselho regional de enfermagem (coren)
13336,Conselho regional de engenharia e agronomia (crea)
13337,Conselho regional de farmácia (crf)
13338,Conselho regional de fisioterapia e terapia ocupacional (crefito)
13339,Conselho regional de fonoaudiologia
13340,Conselho regional de medicina (crm)
13341,Conselho regional de medicina veterinária (crmv)
13342,Conselho regional de odontologia (cro)
13343,Conselho regional de psicologia (crp)
13344,Conselho regional de química (crq)
13345,Conselho regional de representantes comerciais (core)
13346,Conselho regional de técnicos em radiologia
13347,Conselho regional do trabalho marítimo (crtm)
13348,Conselho regional dos músicos
13349,Conselho superior da advocacia-geral da união
13350,Conselho superior da magistratura
13351,Conselho superior do ministério público do df e territórios
13352,Conselho superior do ministério público estadual
13353,Conselho superior do ministério público federal
13354,Conselho tutelar
13355,Conselho técnico
13356,Conselho universitário (consuni)
13357,Consentimento
13358,Consequência do crime
13359,Conserto
13360,Conservação
13361,Consideração
13362,Consignatário
13363,Consignação em folha de pagamento
13364,Consignação em pagamento
13365,Consilium fraudis
13366,Consolidação das leis da previdência social (clps)
13367,Consolidação das leis do trabalho (clt)
13368,Consolidação das lesões
13369,Consorciado
13370,Constitucionalidade
13371,Constituição anterior
13372,Constituição de capital
13373,Constituição de prova
13374,Constituição de renda
13375,Constituição do crédito
13376,Constituição do crédito tributário
13377,Constituição em mora
13378,Constituição estadual
13379,Constituição federal
13380,Constituição por subscrição particular
13381,Constituição por subscrição pública
13382,Constituição vigente
13383,Constituto possessório
13384,Constrangimento
13385,Constrangimento ilegal
13386,Construtor
13387,Construtora
13388,Construção
13389,Construção civil
13390,Construção irregular
13391,Construção mais útil
13392,Construção por administração
13393,Consulado
13394,Consulta
13395,Consulta médica
13396,Consulta prévia
13397,Consultor
13398,Consultoria e assessoria em comércio exterior (cacex)
13399,Consultoria externa
13400,Consultoria jurídica
13401,Consultoria-geral da república
13402,Consultório médico
13403,Consumação
13404,Consumidor
13405,Consumidor final
13406,Consumo
13407,Consumo compartilhado
13408,Consumo mínimo
13409,Consumo pessoal
13410,Consórcio
13411,Consórcio contemplado
13412,Conta
13413,Conta bancária
13414,Conta cc5
13415,Conta conjunta
13416,Conta corrente
13417,Conta de depósito popular
13418,Conta de água
13419,Conta fantasma
13420,Conta individual
13421,Conta petróleo
13422,Conta ponto coletiva
13423,Conta ponto individual
13424,Conta telefônica
13425,Conta vinculada
13426,Conta única do tesouro nacional
13427,Contabilidade
13428,Contabilista
13429,Contador
13430,Contadoria judicial
13431,Contagem
13432,Contagem em dobro
13433,Contagem recíproca
13434,Container
13435,Contaminação
13436,Contaminação acidental
13437,Contato físico
13438,Contendor
13439,Contestação
13440,Contexto probatório
13441,Conteúdo
13442,Continuidade
13443,Continência
13444,Contra
13445,Contrabando
13446,Contracautela
13447,Contracheque
13448,Contradita
13449,Contraditório
13450,Contradição
13451,Contrafação
13452,Contrafé
13453,Contramandado
13454,Contraprestação
13455,Contrapropaganda
13456,Contraproposta
13457,Contraprotesto
13458,Contraprova
13459,Contrariedade
13460,Contrarrazões
13461,Contratado
13462,Contratante
13463,Contratação
13464,Contratação de operação de crédito
13465,Contratação de serviço por preço superior ao da tabela oficial
13466,Contratação direta
13467,Contratação direta ilegal
13468,Contratação inidônea
13469,Contratação temporária
13470,Contrato
13471,Contrato acessório
13472,Contrato administrativo
13473,Contrato agrário
13474,Contrato aleatório
13475,Contrato bancário
13476,Contrato bilateral
13477,Contrato coletivo de trabalho
13478,Contrato complexo
13479,Contrato comutativo
13480,Contrato de adesão
13481,Contrato de conta corrente
13482,Contrato de câmbio
13483,Contrato de execução continuada
13484,Contrato de execução instantânea com pagamento diferido
13485,Contrato de execução instantânea com pagamento imediato
13486,Contrato de gestão
13487,Contrato de locação
13488,Contrato de participação financeira
13489,Contrato de permuta
13490,Contrato de reserva de área comercial
13491,Contrato de risco
13492,Contrato de seguro
13493,Contrato de seguro ajustável
13494,Contrato de trabalho
13495,Contrato eletrônico
13496,Contrato escrito
13497,Contrato gratuito
13498,Contrato internacional
13499,Contrato não-solene
13500,Contrato oneroso
13501,Contrato paritário
13502,Contrato preliminar
13503,Contrato principal
13504,Contrato social
13505,Contrato solene
13506,Contrato tácito
13507,Contrato típico
13508,Contrato unilateral
13509,Contrato verbal
13510,Contravenção penal
13511,Contravenção referente ao patrimônio
13512,Contravenção referente à administração pública
13513,Contravenção referente à fé pública
13514,Contravenção referente à incolumidade pública
13515,Contravenção referente à paz pública
13516,Contravenção referente à pessoa
13517,Contravenção relativa à organização do trabalho
13518,Contravenção relativa à polícia de costumes
13519,Contribuinte
13520,Contribuinte de direito
13521,Contribuinte de fato
13522,Contribuinte individual
13523,Contribuição
13524,Contribuição adicional
13525,Contribuição assistencial
13526,Contribuição confederativa
13527,Contribuição de intervenção no domínio econômico (cide)
13528,Contribuição de melhoria
13529,Contribuição geral
13530,Contribuição indireta
13531,Contribuição mensal
13532,Contribuição para o financiamento da seguridade social (cofins)
13533,Contribuição parafiscal
13534,Contribuição patronal
13535,Contribuição previdenciária
13536,Contribuição previdenciária rural
13537,Contribuição previdenciária sobre a receita bruta (cprb)
13538,Contribuição previdenciária urbana
13539,Contribuição provisória sobre movimentação ou transmissão de valores e de créditos e direitos de natureza financeira (cpmf)
13540,Contribuição sindical
13541,Contribuição sindical rural
13542,Contribuição sobre a folha de salário
13543,Contribuição social
13544,Contribuição social sobre o lucro líquido (csll)
13545,Contribuição voluntária
13546,Controlador
13547,Controlador de arrecadação fiscal
13548,Controladoria-geral da união (cgu)
13549,Controle
13550,Controle acionário
13551,Controle aduaneiro
13552,Controle concentrado
13553,Controle de mercado
13554,Controle de qualidade
13555,Controle difuso
13556,Controle direto
13557,Controle externo
13558,Controle externo da atividade policial
13559,Controle indireto
13560,Controle interno
13561,Controle judicial
13562,Controle preventivo
13563,Controvérsia
13564,Contumácia
13565,Contágio
13566,Convalidação
13567,Convencimento
13568,Conveniência
13569,Conveniência (direito administrativo)
13570,Convenção
13571,Convenção coletiva de trabalho
13572,Convenção das partes
13573,Convenção de arbitragem
13574,Convenção de paris
13575,Convenção de varsóvia
13576,Convenção de viena
13577,Convenção em contrário
13578,"Convenção interamericana para prevenir, punir e erradicar a violência contra a mulher"
13579,Convenção internacional
13580,Convenção sobre a eliminação de todas as formas de discriminação contra a mulher
13581,Convenção sobre os direitos da criança
13582,Conversa
13583,Conversa telefônica
13584,Conversão
13585,Conversão da separação em divórcio
13586,Conversão de depósito em renda
13587,Conversão de pena
13588,Conversão do julgamento em diligência
13589,Conversão do negócio jurídico
13590,Conversão em lei
13591,Convite
13592,Convivência
13593,Convivência more uxorio
13594,Convocação
13595,Convênio
13596,Convênio para fixação artificial de preço
13597,Convênio para fixação artificial de quantidade
13598,Convênio para o controle de rede de distribuição
13599,Convênio para o controle de rede de fornecedores
13600,Convênio para o controle regionalizado do mercado
13601,Convívio social
13602,Coobrigado
13603,Cooperado
13604,Cooperativa
13605,Cooperativa agropastoril
13606,Cooperativa agrícola
13607,Cooperativa de consumo
13608,Cooperativa de crédito
13609,Cooperativa de crédito rural
13610,Cooperativa de trabalho
13611,Cooperativa habitacional
13612,Cooperação jurídica internacional
13613,Cooperação jurídica nacional
13614,Coordenação nacional dos demitidos e anistiados das estatais e serviços públicos (cindaesp)
13615,Copropriedade
13616,Coproprietário
13617,Corona virus disease 2019 (covid-19)
13618,Coronavírus
13619,Coronel
13620,Corpo de bombeiros
13621,Corpo de jurados
13622,Corpo feminino
13623,Corporação militar
13624,Corregedor
13625,Corregedor-geral da união
13626,Corregedor-geral de justiça
13627,Corregedoria
13628,Correio
13629,Correio eletrônico
13630,Correição
13631,Correição parcial
13632,Correlação
13633,Correntista
13634,Correspondência
13635,Correspondência confidencial
13636,Correspondência fechada
13637,Corretagem
13638,Corretor
13639,Corretora de seguros
13640,Correção
13641,Correção de ofício
13642,Correção mensal
13643,Correção monetária
13644,Correção monetária pré-fixada
13645,Correção monetária pós-fixada
13646,Corrupção
13647,Corrupção ativa
13648,Corrupção de menores
13649,Corrupção de preposto
13650,Corrupção de substância alimentícia
13651,Corrupção de substância medicinal
13652,Corrupção de água potável
13653,Corrupção passiva
13654,Corréu
13655,Corréu foragido
13656,Corte de precedentes
13657,Corte especial
13658,Corte internacional de justiça
13659,Costume
13660,Cota
13661,Cota adicional
13662,Cota de contribuição
13663,Cota integralizada
13664,Cota líquida
13665,Cota nos autos
13666,Cota proporcional
13667,Cota única
13668,Cota-limite
13669,Cota-parte
13670,Cotação
13671,Crack
13672,Cracolândia
13673,Creche
13674,Credenciamento
13675,Credibilidade
13676,Creditamento
13677,Credor
13678,Credor anticrético
13679,Credor fiduciário
13680,Credor habilitado
13681,Credor hipotecário
13682,Credor pignoratício
13683,Credor privilegiado
13684,Credor quirografário
13685,Credor retardatário
13686,Credor solidário
13687,Credulidade pública
13688,Criador de animais
13689,Criança
13690,Criação
13691,Crime
13692,Crime acessório
13693,Crime afiançável
13694,Crime assimilado ao de moeda falsa
13695,Crime autônomo
13696,Crime bilateral
13697,Crime comissivo
13698,Crime complexo
13699,Crime comum
13700,Crime conexo
13701,Crime consumado
13702,Crime continuado
13703,Crime contra a administração da justiça
13704,Crime contra a administração pública
13705,Crime contra a assistência familiar
13706,Crime contra a curatela
13707,Crime contra a dignidade sexual
13708,Crime contra a economia popular
13709,Crime contra a família
13710,Crime contra a fauna
13711,Crime contra a fé pública
13712,Crime contra a honra
13713,Crime contra a incolumidade pública
13714,Crime contra a insígnia
13715,Crime contra a inviolabilidade de correspondência
13716,Crime contra a inviolabilidade de domicílio
13717,Crime contra a inviolabilidade de segredo
13718,Crime contra a liberdade individual
13719,Crime contra a liberdade pessoal
13720,Crime contra a liberdade sexual
13721,Crime contra a ordem econômica
13722,Crime contra a ordem tributária
13723,Crime contra a organização do trabalho
13724,Crime contra a paz pública
13725,Crime contra a pessoa
13726,Crime contra a propriedade imaterial
13727,Crime contra a propriedade industrial
13728,Crime contra a propriedade intelectual
13729,Crime contra a saúde pública
13730,Crime contra a segurança dos meios de comunicação e transporte
13731,Crime contra a segurança nacional
13732,Crime contra a seguridade social
13733,Crime contra a tutela
13734,Crime contra a vida
13735,Crime contra as finanças públicas
13736,Crime contra as marcas de indústria e comércio
13737,Crime contra as relações de consumo
13738,Crime contra expressão
13739,Crime contra funcionário público em razão da função
13740,Crime contra o casamento
13741,Crime contra o consumidor
13742,Crime contra o estado de filiação
13743,Crime contra o meio ambiente
13744,Crime contra o nome comercial
13745,Crime contra o patrimônio
13746,Crime contra o privilégio de invenção
13747,Crime contra o pátrio poder
13748,Crime contra o respeito aos mortos
13749,Crime contra o sentimento religioso
13750,Crime contra o sistema financeiro
13751,Crime contra o título de estabelecimento
13752,Crime contra sinal de propaganda
13753,Crime culposo
13754,Crime de ação múltipla
13755,Crime de ação penal privada
13756,Crime de ação penal pública
13757,Crime de ação penal pública condicionada
13758,Crime de ação penal pública incondicionada
13759,Crime de bagatela
13760,Crime de concurso necessário
13761,Crime de dano
13762,Crime de desobediência
13763,Crime de imprensa
13764,Crime de mera conduta
13765,Crime de mão própria
13766,Crime de opinião
13767,Crime de perigo comum
13768,Crime de responsabilidade
13769,Crime doloso
13770,Crime doloso contra a vida
13771,Crime eleitoral
13772,Crime em licitações e contratos administrativos
13773,Crime em tese
13774,Crime equiparado
13775,Crime especial
13776,Crime falimentar
13777,Crime famélico
13778,Crime fim
13779,Crime formal
13780,Crime funcional
13781,Crime habitual
13782,Crime hediondo
13783,Crime impossível
13784,Crime imprescritível
13785,Crime inafiançável
13786,Crime infamante
13787,Crime instantâneo
13788,Crime instantâneo de efeitos permanentes
13789,Crime mais grave
13790,Crime material
13791,Crime meio
13792,Crime menos grave
13793,Crime militar
13794,Crime militar impróprio
13795,Crime militar próprio
13796,Crime multitudinário
13797,Crime omissivo
13798,Crime omissivo impróprio
13799,Crime omissivo próprio
13800,Crime organizado
13801,Crime passional
13802,Crime permanente
13803,Crime pluriofensivo
13804,Crime plurissubjetivo
13805,Crime plurissubsistente
13806,Crime político
13807,Crime praticado por funcionário público
13808,Crime praticado por funcionário público contra a administração em geral
13809,Crime praticado por particular
13810,Crime praticado por particular contra a administração em geral
13811,Crime preterdoloso
13812,Crime principal
13813,Crime privilegiado
13814,Crime próprio
13815,Crime putativo
13816,Crime sexual contra vulnerável
13817,Crime simples
13818,Crime societário
13819,Crime unissubsistente
13820,Crime à distância
13821,Crime único
13822,Criptografia
13823,Crise econômica
13824,Critério
13825,Critério biológico
13826,Critério cronológico
13827,Critério da progressividade
13828,Critério da regressividade
13829,Critério objetivo
13830,Critério subjetivo
13831,Critério trifásico
13832,Cross examination
13833,Crueldade
13834,Crueldade contra animal
13835,Cruzado
13836,Cruzado novo
13837,Cruzeiro
13838,Cruzeiro real
13839,Crédito
13840,Crédito anticrético
13841,Crédito de natureza alimentícia
13842,Crédito de precatório
13843,Crédito documentário
13844,Crédito educativo
13845,Crédito escritural
13846,Crédito extemporâneo
13847,Crédito extraordinário
13848,Crédito fixo
13849,Crédito habilitado
13850,Crédito hipotecário
13851,Crédito industrial
13852,Crédito líquido e certo
13853,Crédito mercantil
13854,Crédito orçamentário
13855,Crédito pessoal
13856,Crédito pignoratício
13857,Crédito presumido
13858,Crédito previdenciário
13859,Crédito privilegiado
13860,Crédito quirografário
13861,Crédito real
13862,Crédito remanescente
13863,Crédito rotativo
13864,Crédito rural
13865,Crédito suplementar
13866,Crédito trabalhista
13867,Crédito tributário
13868,Crédito vincendo
13869,Crédito-prêmio
13870,Crítica
13871,Cuidado
13872,Culpa
13873,Culpa concorrente
13874,Culpa consciente
13875,Culpa contratual
13876,Culpa exclusiva
13877,Culpa extracontratual
13878,Culpa grave
13879,Culpa imprópria
13880,Culpa in eligendo
13881,Culpa in vigilando
13882,Culpa inconsciente
13883,Culpa lato sensu
13884,Culpa leve
13885,Culpa levíssima
13886,Culpa presumida
13887,Culpa própria
13888,Culpa recíproca
13889,Culpa stricto sensu
13890,Culpabilidade
13891,Cultivo ilegal de planta psicotrópica
13892,Culto religioso
13893,Cumprimento
13894,Cumprimento da pena
13895,Cumprimento da sentença
13896,Cumprimento definitivo da sentença
13897,Cumprimento parcial da obrigação
13898,Cumprimento parcial da sentença
13899,Cumprimento provisório da sentença
13900,Cumulação de ações
13901,Cumulação de pedidos
13902,Cumulação de penas
13903,Cumulação eventual
13904,Cunhado
13905,Cupom
13906,Cura
13907,Curador
13908,Curador especial
13909,Curador nomeado
13910,Curandeirismo
13911,Curatela
13912,Curatelado
13913,Currículo mínimo
13914,Curso
13915,Curso de aperfeiçoamento
13916,Curso de especialização
13917,Curso de formação
13918,Curso de graduação
13919,Curso de pós-graduação
13920,Curso de residência
13921,Curso de treinamento
13922,Curso profissionalizante
13923,Curso superior
13924,Curso supletivo
13925,Curso técnico
13926,Custas
13927,Custeio
13928,Custo
13929,Custo de produção
13930,Custo unitário básico (cub)
13931,Custódia
13932,Cálculo
13933,Cálculo aritmético
13934,Cálculo por amostragem
13935,Cárcere privado
13936,Cártula
13937,Câmara criminal
13938,Câmara cível
13939,Câmara de compensação
13940,Câmara de comércio exterior (camex)
13941,Câmara de custódia e liquidação (cetip)
13942,Câmara dos deputados
13943,Câmara legislativa
13944,Câmara municipal
13945,Câmbio
13946,Câmbio flutuante
13947,Câmbio marítimo
13948,Cédula
13949,Cédula (júri)
13950,Cédula de crédito bancário
13951,Cédula de crédito comercial
13952,Cédula de crédito industrial
13953,Cédula de crédito rural
13954,Cédula de crédito à exportação
13955,Cédula de produto rural (cpr)
13956,Cédula hipotecária
13957,Cédula pignoratícia de debênture
13958,Cédula rural hipotecária
13959,Cédula rural pignoratícia
13960,Código
13961,Código brasileiro de aeronáutica
13962,Código brasileiro de telecomunicações (cbt)
13963,Código brasileiro do ar
13964,Código civil
13965,Código comercial
13966,Código de arrecadação e de depósito
13967,Código de barras
13968,Código de defesa do consumidor (cdc)
13969,Código de entidade sindical
13970,Código de mineração
13971,Código de postura
13972,Código de processo civil
13973,Código de processo penal
13974,Código de processo penal militar
13975,Código de propriedade industrial
13976,Código de trânsito brasileiro (ctb)
13977,Código de águas
13978,Código de ética
13979,Código de ética da magistratura nacional
13980,Código eleitoral
13981,Código florestal
13982,Código nacional de trânsito (cnt)
13983,Código penal
13984,Código penal militar
13985,Código tributário nacional
13986,Cópia
13987,Cópia autenticada
13988,Cópia ilegível
13989,Cônjuge
13990,Cônjuge meeiro
13991,Cônjuge sobrevivente
13992,Cônsul
13993,Cônsul honorário
13994,Dados
13995,Dano
13996,Dano ambiental
13997,Dano ao erário
13998,Dano coletivo
13999,Dano de difícil reparação
14000,Dano difuso
14001,Dano em coisa de valor arqueológico
14002,Dano em coisa de valor artístico
14003,Dano em coisa de valor histórico
14004,Dano emergente
14005,Dano estético
14006,Dano eventual
14007,Dano extrapatrimonial
14008,Dano grave
14009,Dano iminente
14010,Dano in re ipsa
14011,Dano individual
14012,Dano irreparável
14013,Dano irreversível
14014,Dano material
14015,Dano moral
14016,Dano moral coletivo
14017,Dano moral reflexo
14018,Dano pessoal
14019,Dano psicológico
14020,Dano qualificado
14021,Dano à imagem
14022,Dano à vida de relação
14023,Data
14024,Data do aniversário
14025,Data-base
14026,Dataprev
14027,Dação em pagamento
14028,De cujus
14029,Debate oral
14030,Debenturista
14031,Debênture
14032,Decadência
14033,Decisão
14034,Decisão administrativa
14035,Decisão agravada
14036,Decisão arbitral
14037,Decisão citra petita
14038,Decisão contrária à prova dos autos
14039,Decisão definitiva
14040,Decisão denegatória
14041,Decisão desfavorável
14042,Decisão embargada
14043,Decisão extra petita
14044,Decisão final
14045,Decisão interlocutória
14046,Decisão interlocutória mista
14047,Decisão interlocutória simples
14048,Decisão irrecorrível
14049,Decisão judicial
14050,Decisão monocrática
14051,Decisão não unânime
14052,Decisão por maioria
14053,Decisão recorrida
14054,Decisão recorrível
14055,Decisão rescindenda
14056,Decisão terminativa
14057,Decisão ultra petita
14058,Declaração
14059,Declaração anual do movimento econômico fiscal (damef)
14060,Declaração bilateral de vontade
14061,Declaração complementar de exportação
14062,Declaração de ajuste anual
14063,Declaração de anuência
14064,Declaração de ausência
14065,Declaração de bens
14066,Declaração de bens falsa
14067,Declaração de compensação
14068,Declaração de constitucionalidade
14069,Declaração de contribuições e tributos federais (dctf)
14070,Declaração de crédito
14071,Declaração de crédito falsa
14072,Declaração de importação
14073,Declaração de imposto de renda
14074,Declaração de inconstitucionalidade
14075,Declaração de informações sobre atividades imobiliárias (dimob)
14076,Declaração de inidoneidade para licitar e contratar
14077,Declaração de insolvência
14078,Declaração de nulidade
14079,Declaração de renda
14080,Declaração de renda em conjunto
14081,Declaração de renda falsa
14082,Declaração de responsabilidade
14083,Declaração de urgência
14084,Declaração de vacância
14085,Declaração de vontade
14086,Declaração escrita
14087,Declaração expressa
14088,Declaração falsa
14089,Declaração incidental de inconstitucionalidade
14090,Declaração incidente
14091,Declaração unilateral de vontade
14092,Declaração universal dos direitos do homem
14093,Declinação de competência
14094,Decoro
14095,Decoro parlamentar
14096,Decorrência
14097,Decretação
14098,Decreto
14099,Decreto estadual
14100,Decreto executivo
14101,Decreto federal
14102,Decreto judiciário
14103,Decreto legislativo
14104,Decreto municipal
14105,Decreto-lei
14106,Decreto-lei estadual
14107,Decreto-lei federal
14108,Decreto-lei municipal
14109,Decurso de prazo
14110,Dedução
14111,Dedução cedular
14112,Defeito
14113,Defeito de fabricação
14114,Defensor ad hoc
14115,Defensor público
14116,Defensoria pública
14117,Deferimento
14118,Deferimento parcial
14119,Defesa
14120,Defesa coletiva
14121,Defesa de direito
14122,Defesa direta de mérito
14123,Defesa do consumidor
14124,Defesa do meio ambiente
14125,Defesa escrita
14126,Defesa indireta de mérito
14127,Defesa individual
14128,Defesa oral
14129,Defesa preliminar
14130,Defesa prévia
14131,Defesa sanitária
14132,Defesa técnica
14133,Deficiente
14134,Deficiente físico
14135,Deficiente sensorial
14136,Deficiência
14137,Deficiência auditiva unilateral
14138,Deficiência física
14139,Deficiência mental
14140,Deficiência permanente
14141,Definição
14142,Deflação
14143,Defloramento
14144,Deformidade permanente
14145,Defraudação de penhor
14146,Degradação do meio ambiente
14147,Degravação
14148,Delação
14149,Delação premiada
14150,Delegacia da mulher
14151,Delegacia da receita federal
14152,Delegacia de polícia
14153,Delegacia de polícia federal
14154,Delegacia do consumidor
14155,Delegacia regional
14156,Delegacia regional do trabalho
14157,Delegacia regional do trabalho marítimo
14158,Delegado
14159,Delegado da receita federal
14160,Delegado de polícia
14161,Delegado regional
14162,Delegado regional do trabalho
14163,Delegante
14164,Delegação
14165,Delegação de atribuição
14166,Delegação de competência
14167,Deliberação
14168,Delito
14169,Delito de mera conduta
14170,Delito de trânsito
14171,Demanda de ultrapassagem
14172,Demanda reservada
14173,Demarcação
14174,Demarcação parcial
14175,Demarcação total
14176,Demissão
14177,Demissão a bem do serviço público
14178,Demissão voluntária
14179,Democracia
14180,Demolição
14181,Demonstrativo
14182,Demonstrativo do crédito presumido (dcp)
14183,Demonstrativo do débito
14184,Demonstração
14185,Demonstração financeira
14186,Demonstração financeira consolidada
14187,Demora
14188,Demurrage
14189,Denegação
14190,Denegrição de concorrente
14191,Dengue
14192,Denominação
14193,Denominação jurídica
14194,Denominação social
14195,Dentista
14196,Denunciado
14197,Denunciante
14198,Denunciação caluniosa
14199,Denunciação da lide
14200,Denunciação facultativa
14201,Denunciação sucessiva
14202,Denúncia
14203,Denúncia alternativa
14204,Denúncia anônima
14205,Denúncia cheia
14206,Denúncia espontânea
14207,Denúncia vazia
14208,Departamento de correios e telégrafos
14209,Departamento de estradas de rodagem (der)
14210,Departamento de inquéritos policiais e polícia judiciária (dipo)
14211,Departamento de operações de comércio exterior (decex)
14212,Departamento de transportes rodoviários (detro)
14213,Departamento estadual de trânsito (detran)
14214,Departamento jurídico
